"BusinessId","Stars","ReviewCount","PriceRange","WiFi","BikeParking","BusinessParking","WheelchairAccessible","DogsAllowed","AcceptsCreditCards","AcceptsBitcoin","TableService","Delivery","TakeOut","Caters","Reservations","OutdoorSeating","GoodForGroups","Ambience","Attire","Alcohol","HappyHour","HasTV","NoiseLevel","GoodForMeal","Categories"
"OMpNT8gaBlb5je-0cPB-Kw","4.5","23","","","","","","","","","","","","","","","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","","","","Persian/Iranian, Restaurants"
"JT0hveaUibWnf5bPekD_yQ","2.5","196","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","True","True","True","True","{'touristy': None, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': None}","u'casual'","u'full_bar'","True","True","u'loud'","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}","Seafood, Restaurants"
"nQMfAQMe-hPrCu0xwfRz9Q","4","170","1","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","","","","True","True","False","","","","","","","","","","","Bars, Breweries, Beer Bar, Nightlife, Restaurants, Food"
"GZTKySiNFK5Icn6_ju2UrQ","2.5","6","","","","","","","","","","","","","","","","","","","","","","","Taiwanese, Chinese, Food Court, Restaurants"
"Y2Cp3n8KL3SXO4e6NQ8x6g","3.5","85","2","'free'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","True","","","True","True","True","","False","","","","","","","","","Desserts, Juice Bars & Smoothies, Restaurants, Bubble Tea, Food, Vegan, Coffee & Tea"
"4oG11Q9_AlBQ1tl5eKnF1Q","3.5","46","1","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","","","True","u'average'","","Thai, Restaurants"
"t1rvBhnfDVKDLm_0Ai4ubQ","4","74","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Sushi Bars, Japanese"
"o9tPkQNf2jj3HyeEUPHW3A","2","31","2","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","True","False","True","{'touristy': None, 'hipster': None, 'romantic': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Specialty Food, Chinese, Imported Food, Ethnic Food, Food, Restaurants"
"rRb2CvNCNWyPSQdeVme9-Q","4.5","23","","","","","","","","","","","","","","","","","","","","","","","Restaurants, Japanese, Food, Food Trucks"
"KzyJgXCdDssMgCFjO-zVQA","3.5","85","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","True","True","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","Breakfast & Brunch, Food, Bakeries, Coffee & Tea, Taiwanese, Restaurants"
"MywwbUw7DEx5jmo2Pz9B8Q","3","6","","","","","","","","","","","","","True","","","","","","","","","","Indian, Restaurants"
"Kxx3sqXvcPLrcPJRCdQQmw","3","176","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","False","","False","False","True","True","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Sushi Bars, Restaurants"
"4-908Mhkq7I2q4L-XA3w5Q","4","84","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","","","","","","True","True","","True","","","","","","","","","Food, Coffee & Tea, Restaurants, Bakeries, Sandwiches"
"e_PfWqFa_hEwEyBBQnqiYw","3","62","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","True","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","","Restaurants, Pizza"
"TpmsO-pI2kPvUpSHGOvbpg","4","5","2","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","True","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","True","","","Korean, Restaurants"
"K-mtvNKXoJA7iyyxY_QHnw","4","16","","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","","","","","","{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}","","","","","","","Singaporean, Asian Fusion, Restaurants"
"MCkluLxZeqE_wl3BTZnAqw","4","18","2","","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","False","True","True","False","False","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Lebanese, Falafel, Mediterranean, Middle Eastern"
"jdD05uLRPvjxDu2O-4HVWw","3","16","2","u'free'","","None","","","","","True","True","True","","True","","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Chinese"
"HmnUrqoP9VKTt-9aHwbx8A","2","15","1","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","False","False","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","u'none'","","False","u'average'","","Burgers, Restaurants, Fast Food"
"eVh7fu2jeW-pRLy4r-Zu6A","2","7","","u'free'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","","","True","False","True","False","False","False","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","u'none'","True","True","","","Restaurants, Chinese"
"7zo8bsVbl3Np88HJzmqXUg","3.5","6","","","","","","","","","","True","True","","","","","","","","","","","","Barbeque, Chinese, Restaurants"
"i_slCRQwET5KKN0GJF7rdg","3","16","1","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","True","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants"
"RXc0j4CpVcmoGHsLMRONSA","3","48","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","","","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}","Coffee & Tea, Breakfast & Brunch, Fast Food, Ice Cream & Frozen Yogurt, Bakeries, Food, Sandwiches, Restaurants"
"lug97x28ybkWk3dotVrVMA","3.5","159","2","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","True","","True","True","True","True","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Italian, Pizza"
"yodp8dWdtD22DFp75nFa9A","4.5","55","","u'free'","","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","False","","","True","None","None","","True","None","True","{'touristy': None, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': True, 'classy': None, 'casual': True}","u'casual'","","","True","u'average'","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","Restaurants, Chinese, Hot Pot"
"3MLgOqCc_m06rXMPCzrgWQ","2.5","8","1","","","","","","","","","False","True","","True","True","True","","'casual'","","","True","","","Restaurants, Cafes, Taiwanese, Asian Fusion"
"Egfp5GmntU_MjrTfMYYaQg","4","225","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","True","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","True","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Gastropubs, Restaurants, Irish, Bars, Nightlife, Pubs"
"4WMFY6wWQNO3OsL5ykwGCQ","4","65","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","True","True","True","False","True","False","True","{'touristy': False, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': True, 'upscale': True, 'classy': None, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Japanese, Sushi Bars, Restaurants, Salad, Asian Fusion"
"XEoLALK8WXE6lhTKaN6z3A","2.5","15","1","'no'","False","","","","","","","False","True","","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","'casual'","'none'","","False","","","Fast Food, Restaurants, Burgers"
"0c96ecE3bOTmgZscx-GAUA","4","130","1","u'no'","True","{'garage': True, 'street': False, 'validated': None, 'lot': False, 'valet': False}","","","","","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","'casual'","'none'","False","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","Vietnamese, Fast Food, Restaurants, Noodles"
"PAGvPrqU00QM_e5NTJsxag","3.5","29","4","u'free'","True","{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}","True","True","","","True","False","False","False","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","u'full_bar'","True","False","","","French, Nightlife, Bars, Tapas/Small Plates, Cocktail Bars, Lounges, Restaurants"
"15t7rzA8LGWL4e5QwDWeBA","3","12","2","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","True","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'loud'","","Pizza, Restaurants"
"7IVWvS5fwG2xyYvexqfWZg","3.5","37","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","","True","False","","True","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Local Flavor, Food, Sandwiches, Restaurants, Coffee & Tea"
"uxJqItMyU6pAJxxmveiXBw","4.5","162","2","u'no'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","","True","True","True","False","False","False","True","{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'beer_and_wine'","False","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}","Barbeque, Chinese, Cantonese, Restaurants"
"IeWSMJJ90F4YMNb8YUqF8g","3","28","1","'paid'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}","u'casual'","u'none'","","True","u'quiet'","","Restaurants, Mexican"
"AyPsfJ4SsDwoP2bmXD44Ng","3","9","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","False","True","True","True","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'none'","","True","'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Pizza, Restaurants"
"W6zIhl4smIR865nzIqWhUA","3","22","2","'free'","False","","","","","","","False","True","","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}","American (Traditional), Breakfast & Brunch, Restaurants"
"Fi2pjxzDmHjDEUeZ44DFxQ","4","19","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'none'","","True","u'average'","","Diners, Food, Cafes, Restaurants, Coffee & Tea"
"ckT4STy8NSXG_Bs1UbRPzg","2","39","2","","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","","Asian Fusion, Restaurants"
"BovvlY40htOW-BXK7V_kZw","3","15","1","u'no'","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}","u'casual'","u'none'","","True","u'loud'","","Pizza, Restaurants"
"fu_c7NFpk6i7_wQobCY9pg","3.5","71","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","True","True","{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}","u'casual'","u'beer_and_wine'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","South African, Portuguese, Barbeque, Chicken Shop, Restaurants, Chicken Wings, African"
"7tWCarnSZxDHmnIJ0tkUuA","4","14","","u'no'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","True","True","True","False","True","False","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","u'beer_and_wine'","False","False","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Gluten-Free, Japanese, Sushi Bars, Restaurants, Vegan"
"UKV18HQzHtOOKxIzho7Mww","2.5","8","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","","True","","","","","","","","","Restaurants, Ice Cream & Frozen Yogurt, Food, Fast Food"
"vTPO6coQgKb7rDrLzFdqhQ","3.5","70","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","False","False","True","True","False","True","False","{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'none'","False","False","u'quiet'","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Food, Restaurants, Coffee & Tea, Cafes, Desserts"
"_3FBR7yCFDfeDeLsyWrPbQ","4","211","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","True","True","True","{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'full_bar'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}","Bars, Restaurants, Asian Fusion, Nightlife"
"ijqhQkQOkWgVs9Q1K-Z7ug","2.5","5","2","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","True","","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","","","","u'quiet'","","Sushi Bars, Restaurants"
"XeRo9RtU5mZ6q5D_R1AG8g","4","13","","","","","","","","","","True","","","","","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Chinese"
"dxNgBNoMm689h4iiQoIlAg","2.5","30","2","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Vietnamese, Restaurants"
"-2bvx53H4e0ismmJMpV19A","3.5","39","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","False","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","'casual'","'full_bar'","True","True","u'loud'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}","Chicken Wings, Restaurants, Nightlife, Bars, Burgers, Canadian (New), Pubs, American (New)"
"BdsPT4VZtbJeozhrcgk4XA","4","149","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","True","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Event Planning & Services, Pakistani, Restaurants, Caterers, Middle Eastern, Indian"
"meucnj7GCGR2-ceqFrv0Eg","2.5","6","2","u'no'","","","","","","","","False","True","","True","False","False","","u'casual'","u'none'","","True","u'loud'","","Asian Fusion, Chinese, Restaurants"
"gprZhqbQ1P_V5AWDMuSI0Q","4","12","1","","","","","","","","","","False","True","False","","","","","","","","","","Restaurants, Vegan, Food, Vegetarian"
"WXUjrwRXK3YPQSVujEO-rQ","4","33","2","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","True","False","{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","u'casual'","u'none'","","True","","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","Vegetarian, Halal, Vegan, Lebanese, Restaurants, Middle Eastern"
"fx9Qa5a4gzul-lmWUn_B1g","4.5","11","1","u'free'","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","False","","","Restaurants, Pizza, Italian, Indian"
"DqxrpyAX-MzrrU0ekoJ6YQ","4.5","87","1","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","'none'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Vietnamese, Canadian (New), Vegetarian"
"rFjbt0a6as14jAEPnHNQtQ","3.5","164","3","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","False","False","True","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","u'casual'","u'full_bar'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Asian Fusion, French"
"KqsG8n-13fBeO0L21f77Kw","4","109","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","False","","","True","True","True","True","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}","'casual'","u'none'","","False","'average'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}","Noodles, Restaurants, Vietnamese"
"lrI9NxDIvIIZUllbt7zm-g","3.5","20","1","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Food, Restaurants, Japanese"
"3t3GES-NCuBLn1YQrfyfMQ","4","40","2","u'free'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'loud'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Korean, Restaurants"
"0Ay3U_FyZ2ZpyyVdYEphRw","3.5","13","1","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Burgers"
"iJY4CXrnMYJKUE7gYiv9tw","2.5","59","2","","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","Shopping, Restaurants, Arts & Entertainment, Cinema, Shopping Centers"
"P71FS9n2zzlLZqiiborS6A","4","7","","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","","","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Salad, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Food, Fast Food, Restaurants, Vegetarian"
"Xgr6FIKUrg1bfH24BD2sPA","3.5","142","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","","","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Japanese, Restaurants, Sushi Bars"
"kAfyq-nYKMWLSJvIjlfD1w","3","30","2","u'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","False","False","True","False","False","True","","","","u'none'","","False","","","Canadian (New), Cafes, Restaurants, Coffee & Tea, Food, Desserts"
"Hp6jZTiD0uuCwkXdvB0d2g","3","51","1","u'free'","False","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","True","False","True","{'touristy': None, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}","'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Specialty Food, Food, Chinese, Restaurants, Asian Fusion, Ethnic Food"
"cgJyTciNiRZt3U7WGrYCZw","3.5","44","2","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","True","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Japanese, Restaurants, Sushi Bars"
"nnffEZLV13xqsjTIxXeqIA","3.5","78","2","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","True","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'full_bar'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Vietnamese, Restaurants"
